Order_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Profit,Region
1795,4/20/2019,iPad,Electronics,3,87428,262284,69798.89,North
1796,6/15/2019,Samsung Galaxy S23,Electronics,4,24055,96220,29139.45,South
1797,4/27/2020,Adidas Shoes,Fashion,2,3588,7176,1950.82,East
1798,4/11/2019,Boat Earbuds,Accessories,3,9922,29766,8973.83,West
1799,6/22/2019,iPhone 14,Electronics,1,29930,29930,11409.3,South
1800,6/16/2020,Dell Laptop,Electronics,4,85850,343400,76744.91,West
1801,11/29/2019,Dell Laptop,Electronics,2,74534,149068,30496.07,East
1802,2/13/2020,Puma T-shirt,Fashion,1,84304,84304,30974.31,East
1803,2/7/2019,Apple Watch,Accessories,4,49091,196364,35313.58,East
1804,4/6/2019,Dell Laptop,Electronics,1,33914,33914,13545.7,North
1805,1/31/2020,Nike Shoes,Fashion,5,47335,236675,88275.19,East
1806,10/28/2020,Boat Earbuds,Accessories,4,68119,272476,65839.46,North
1807,12/9/2020,iPad,Electronics,1,58311,58311,11344.38,East
1808,7/24/2019,Puma T-shirt,Fashion,1,9130,9130,3393.77,North
1809,5/11/2020,Boat Earbuds,Accessories,2,61020,122040,42423.1,West
1810,11/7/2019,Puma T-shirt,Fashion,5,21137,105685,16066.95,East
1811,4/7/2020,Samsung Galaxy S23,Electronics,4,50310,201240,77313.25,East
1812,3/25/2020,iPad,Electronics,3,31065,93195,24934.11,East
1813,4/28/2020,Puma T-shirt,Fashion,3,74989,224967,47057.04,North
1814,8/27/2020,iPad,Electronics,4,10138,40552,11471.54,West
1815,2/14/2020,Sony Headphones,Accessories,5,29681,148405,58145.08,East
1816,10/31/2020,Nike Shoes,Fashion,5,73166,365830,138614.09,East
1817,7/14/2020,Adidas Shoes,Fashion,2,54046,108092,18514.6,North
1818,4/7/2020,Canon Camera,Electronics,5,796,3980,863.95,South
1819,4/12/2020,Sony Headphones,Accessories,5,39822,199110,68706.75,West
1820,3/2/2019,Nike Shoes,Fashion,5,73394,366970,69818.69,South
1821,4/14/2020,iPad,Electronics,5,83538,417690,98702.68,North
1822,4/26/2020,Puma T-shirt,Fashion,3,45221,135663,50303.7,East
1823,7/31/2019,Dell Laptop,Electronics,4,9546,38184,6601.66,North
1824,6/3/2019,Samsung Galaxy S23,Electronics,2,30846,61692,23199.98,West
1825,5/28/2020,Canon Camera,Electronics,4,34083,136332,26547.99,West
1826,10/14/2020,Adidas Shoes,Fashion,2,15425,30850,8883.48,West
1827,7/19/2019,Dell Laptop,Electronics,4,46569,186276,55811,South
1828,12/14/2020,Boat Earbuds,Accessories,2,54239,108478,19143.89,East
1829,11/4/2019,Dell Laptop,Electronics,4,62909,251636,74829.95,East
1830,3/12/2019,Samsung Galaxy S23,Electronics,5,8752,43760,9008.46,South
1831,8/9/2019,Adidas Shoes,Fashion,4,10982,43928,14873.67,North
1832,6/5/2020,Sony Headphones,Accessories,3,82501,247503,82353.39,East
1833,5/13/2020,Puma T-shirt,Fashion,1,83181,83181,32420.25,West
1834,12/5/2020,iPhone 14,Electronics,5,14626,73130,24290.35,West
1835,1/25/2019,Puma T-shirt,Fashion,3,67561,202683,74622.21,North
1836,5/13/2019,Puma T-shirt,Fashion,5,39225,196125,69467.56,North
1837,9/29/2020,Boat Earbuds,Accessories,4,36663,146652,49234.06,East
1838,7/31/2020,Adidas Shoes,Fashion,5,69080,345400,124936.81,East
1839,12/20/2019,Apple Watch,Accessories,1,8007,8007,2060.47,East
1840,11/28/2020,Samsung Galaxy S23,Electronics,1,4914,4914,941.93,South
1841,11/27/2020,Puma T-shirt,Fashion,2,75010,150020,25089.87,East
1842,10/19/2019,Adidas Shoes,Fashion,1,4527,4527,1568.83,North
1843,11/22/2019,HP Laptop,Electronics,3,62036,186108,55098.47,South
1844,2/14/2020,HP Laptop,Electronics,5,73969,369845,96066.61,East
1845,11/30/2020,iPad,Electronics,5,2343,11715,3487.48,South
1846,11/28/2019,iPhone 14,Electronics,4,20702,82808,16409.53,South
1847,11/9/2019,Canon Camera,Electronics,3,46010,138030,22005.41,South
1848,6/9/2020,HP Laptop,Electronics,2,46413,92826,19251.84,South
1849,1/19/2019,Boat Earbuds,Accessories,3,9156,27468,7672.3,South
1850,4/22/2019,Apple Watch,Accessories,1,78211,78211,19651.42,South
1851,4/15/2019,Apple Watch,Accessories,5,87112,435560,161381.66,West
1852,3/2/2019,Canon Camera,Electronics,5,27758,138790,23121.88,West
1853,5/31/2020,Dell Laptop,Electronics,2,88767,177534,44003.06,South
1854,3/18/2020,Sony Headphones,Accessories,4,13811,55244,20253.24,West
1855,7/27/2019,Canon Camera,Electronics,5,43145,215725,64493.77,South
1856,11/14/2019,Nike Shoes,Fashion,5,84774,423870,165711.21,North
1857,7/6/2019,Sony Headphones,Accessories,2,55986,111972,36238.82,East
1858,5/12/2019,Canon Camera,Electronics,3,44326,132978,30844.23,West
1859,2/3/2019,Adidas Shoes,Fashion,3,27815,83445,22956.79,West
1860,6/30/2019,Boat Earbuds,Accessories,3,34657,103971,21228.54,East
1861,8/15/2020,Samsung Galaxy S23,Electronics,1,28242,28242,6199.28,East
1862,3/18/2020,Apple Watch,Accessories,3,65329,195987,57021.71,North
1863,9/22/2020,HP Laptop,Electronics,4,41221,164884,57755.09,West
1864,5/5/2020,Canon Camera,Electronics,1,67067,67067,23506.46,North
1865,9/6/2019,iPad,Electronics,1,47266,47266,18826.19,East
1866,9/25/2019,Dell Laptop,Electronics,5,59752,298760,94076.46,North
1867,1/10/2019,iPad,Electronics,1,43440,43440,11727.06,East
1868,12/30/2020,Puma T-shirt,Fashion,1,26405,26405,8350.52,North
1869,3/21/2019,Boat Earbuds,Accessories,5,6544,32720,7451.98,East
1870,6/8/2020,Boat Earbuds,Accessories,3,88340,265020,43930.43,South
1871,11/15/2019,Sony Headphones,Accessories,2,84420,168840,62173.91,North
1872,3/21/2019,Samsung Galaxy S23,Electronics,2,28787,57574,20524.98,North
1873,10/9/2019,Puma T-shirt,Fashion,4,25476,101904,31411.96,West
1874,10/25/2019,Dell Laptop,Electronics,2,70882,141764,46246.65,North
1875,12/31/2019,Nike Shoes,Fashion,5,68009,340045,122151.42,East
1876,2/28/2019,iPhone 14,Electronics,2,74966,149932,38170.76,East
1877,5/29/2019,Boat Earbuds,Accessories,3,79527,238581,83324.8,East
1878,11/5/2019,Canon Camera,Electronics,5,11344,56720,21113.52,East
1879,8/15/2020,Sony Headphones,Accessories,4,83529,334116,120895.02,South
1880,2/3/2020,Samsung Galaxy S23,Electronics,2,19840,39680,11375.64,North
1881,3/22/2020,Dell Laptop,Electronics,5,88856,444280,112083.86,East
1882,2/24/2020,HP Laptop,Electronics,4,84229,336916,117563.59,North
1883,6/3/2020,Nike Shoes,Fashion,1,49563,49563,18214.08,West
1884,9/11/2020,Sony Headphones,Accessories,3,49197,147591,25772.87,East
1885,8/21/2019,Nike Shoes,Fashion,4,52615,210460,58922.16,East
1886,12/14/2020,HP Laptop,Electronics,2,14526,29052,11114.96,North
1887,7/3/2019,Canon Camera,Electronics,4,58531,234124,84077.11,East
1888,9/22/2019,iPhone 14,Electronics,1,12512,12512,4922.07,East
1889,12/16/2020,Dell Laptop,Electronics,2,16358,32716,6156.36,North
1890,3/26/2019,Nike Shoes,Fashion,2,73728,147456,25895.9,South
1891,5/20/2019,HP Laptop,Electronics,2,24651,49302,17386.83,South
1892,6/27/2019,Dell Laptop,Electronics,5,60571,302855,68273.16,North
1893,12/8/2019,Apple Watch,Accessories,2,8828,17656,4794.91,East
1894,12/20/2020,Sony Headphones,Accessories,4,17545,70180,24937.96,East
1895,8/16/2020,Dell Laptop,Electronics,3,25418,76254,21413,South
1896,11/7/2019,Nike Shoes,Fashion,2,62262,124524,37489.67,North
1897,5/1/2020,Adidas Shoes,Fashion,2,34783,69566,26796.42,North
1898,1/8/2020,iPad,Electronics,1,28513,28513,6332.15,East
1899,7/27/2020,Sony Headphones,Accessories,4,14679,58716,10222.19,South
1900,6/19/2019,Boat Earbuds,Accessories,5,24449,122245,45025.5,South
1901,2/26/2019,HP Laptop,Electronics,3,48132,144396,41058.31,South
1902,9/4/2019,Adidas Shoes,Fashion,4,49312,197248,70033.01,South
1903,4/18/2019,Sony Headphones,Accessories,1,62307,62307,12287.52,West
1904,9/29/2019,Apple Watch,Accessories,2,63583,127166,36995.72,East
1905,5/8/2019,HP Laptop,Electronics,1,81981,81981,21552.79,South
1906,3/29/2020,Dell Laptop,Electronics,3,9244,27732,7412.35,East
1907,2/4/2020,Canon Camera,Electronics,1,43187,43187,8169.87,West
1908,12/14/2019,Boat Earbuds,Accessories,5,2760,13800,3091.5,South
1909,7/30/2020,Canon Camera,Electronics,4,42042,168168,62512.26,North
1910,8/30/2019,HP Laptop,Electronics,1,60610,60610,16089.88,South
1911,8/15/2019,Samsung Galaxy S23,Electronics,2,13438,26876,9226.28,East
1912,4/16/2020,iPad,Electronics,3,19461,58383,18624.48,East
1913,4/2/2019,Apple Watch,Accessories,4,76964,307856,103290.34,South
1914,12/30/2019,Puma T-shirt,Fashion,4,87731,350924,114797.41,East
1915,8/17/2020,Apple Watch,Accessories,5,7545,37725,5945.87,West
1916,11/10/2020,Dell Laptop,Electronics,1,12526,12526,3201.45,East
1917,1/10/2020,iPad,Electronics,5,55208,276040,88539.76,North
1918,7/18/2020,Nike Shoes,Fashion,5,41081,205405,81970.99,South
1919,7/15/2019,Apple Watch,Accessories,4,69657,278628,75000.22,East
1920,8/24/2020,Puma T-shirt,Fashion,3,17610,52830,11077.45,West
1921,12/9/2020,Puma T-shirt,Fashion,3,52636,157908,57247.07,West
1922,4/28/2020,Puma T-shirt,Fashion,2,87993,175986,64659.86,West
1923,7/27/2019,Dell Laptop,Electronics,3,80376,241128,96355.99,North
1924,2/1/2019,Boat Earbuds,Accessories,3,76283,228849,76307.08,West
1925,4/19/2020,Puma T-shirt,Fashion,5,59095,295475,116554.96,West
1926,8/22/2019,Adidas Shoes,Fashion,5,27680,138400,32730.8,North
1927,6/25/2019,Puma T-shirt,Fashion,1,38305,38305,5889.8,South
1928,1/18/2020,iPhone 14,Electronics,2,82114,164228,60969.2,East
1929,6/10/2020,Apple Watch,Accessories,5,34748,173740,29888.82,North
1930,1/8/2019,Nike Shoes,Fashion,3,86603,259809,41776.33,North
1931,5/17/2020,Apple Watch,Accessories,5,35867,179335,59611.71,South
1932,1/18/2020,Adidas Shoes,Fashion,5,34769,173845,65144.56,East
1933,2/8/2020,Dell Laptop,Electronics,1,67077,67077,25895.92,North
1934,10/5/2019,iPad,Electronics,3,69712,209136,48252.57,North
1935,4/14/2020,Nike Shoes,Fashion,5,36314,181570,29222.73,North
1936,6/8/2020,Puma T-shirt,Fashion,1,82443,82443,13765.22,East
1937,8/10/2020,Puma T-shirt,Fashion,5,9180,45900,15702.59,West
1938,6/4/2019,HP Laptop,Electronics,5,17640,88200,14584.35,North
1939,1/26/2020,HP Laptop,Electronics,2,6987,13974,3648.55,North
1940,9/3/2019,Canon Camera,Electronics,3,83538,250614,82662.8,North
1941,1/8/2020,Adidas Shoes,Fashion,3,51449,154347,61722.97,West
1942,6/27/2019,Boat Earbuds,Accessories,5,75588,377940,133646.58,East
1943,1/16/2020,iPad,Electronics,2,49720,99440,36083.86,North
1944,11/21/2019,Sony Headphones,Accessories,2,79446,158892,45390.81,North
1945,7/2/2020,Dell Laptop,Electronics,4,50225,200900,40489.22,South
1946,5/30/2020,Apple Watch,Accessories,2,10205,20410,8049.17,North
1947,7/8/2020,Sony Headphones,Accessories,1,41434,41434,15590.5,North
1948,11/13/2019,Sony Headphones,Accessories,1,60445,60445,19283.53,South
1949,12/9/2020,HP Laptop,Electronics,5,35861,179305,32359.39,South
1950,7/3/2020,iPad,Electronics,3,63195,189585,56967.69,West
1951,5/23/2019,HP Laptop,Electronics,4,38608,154432,58078.4,North
1952,10/25/2019,Adidas Shoes,Fashion,1,73480,73480,26323.19,West
1953,11/5/2019,Nike Shoes,Fashion,4,14282,57128,11022.67,West
1954,2/12/2019,Canon Camera,Electronics,5,22572,112860,20262.47,East
1955,9/12/2019,Sony Headphones,Accessories,2,31416,62832,20191.35,North
1956,9/12/2019,Puma T-shirt,Fashion,1,34793,34793,12397.54,South
1957,9/11/2020,Dell Laptop,Electronics,2,31368,62736,20890.91,North
1958,8/17/2020,Canon Camera,Electronics,4,62607,250428,83268.96,East
1959,3/4/2019,Canon Camera,Electronics,4,755,3020,1193.92,East
1960,1/15/2019,Apple Watch,Accessories,2,52828,105656,21196.11,East
1961,9/17/2019,Dell Laptop,Electronics,3,57231,171693,68267.76,West
1962,2/5/2020,Adidas Shoes,Fashion,5,51864,259320,99430.41,South
1963,2/19/2020,iPhone 14,Electronics,3,55266,165798,48978.26,South
1964,11/16/2019,Apple Watch,Accessories,2,11067,22134,6354.96,South
1965,10/21/2020,Adidas Shoes,Fashion,1,5291,5291,1269.51,North
1966,11/10/2019,Apple Watch,Accessories,5,76200,381000,57801.15,East
1967,11/16/2020,iPad,Electronics,4,88590,354360,96431.89,North
1968,10/19/2020,iPhone 14,Electronics,4,30302,121208,30836.6,West
1969,8/19/2019,Puma T-shirt,Fashion,2,82515,165030,54582.62,West
1970,5/8/2019,Dell Laptop,Electronics,2,24528,49056,19195.62,North
1971,1/29/2020,Dell Laptop,Electronics,3,44659,133977,26783.2,East
1972,8/12/2019,Adidas Shoes,Fashion,2,42222,84444,25784.08,North
1973,12/11/2020,HP Laptop,Electronics,5,5739,28695,8320.68,North
1974,2/13/2019,Puma T-shirt,Fashion,2,35174,70348,11242.88,South
1975,3/23/2020,Samsung Galaxy S23,Electronics,2,2316,4632,1332.96,West
1976,12/6/2020,Apple Watch,Accessories,2,88195,176390,28516.78,East
1977,9/21/2019,Dell Laptop,Electronics,3,50600,151800,41821.8,South
1978,6/18/2020,Nike Shoes,Fashion,3,38928,116784,41531.84,South
1979,5/30/2020,Dell Laptop,Electronics,4,41485,165940,60736.83,East
1980,6/26/2020,Samsung Galaxy S23,Electronics,3,63098,189294,67655.23,South
1981,8/21/2020,Dell Laptop,Electronics,4,15503,62012,18621.56,West
1982,11/2/2019,Adidas Shoes,Fashion,3,66946,200838,60519.51,West
1983,12/19/2019,Dell Laptop,Electronics,4,63850,255400,87924.64,West
1984,6/5/2019,Nike Shoes,Fashion,1,52607,52607,20886.32,South
1985,12/12/2020,Boat Earbuds,Accessories,1,48717,48717,7759.76,West
1986,8/20/2020,Puma T-shirt,Fashion,3,59215,177645,55520.71,West
1987,6/14/2019,Boat Earbuds,Accessories,1,62420,62420,20869.6,North
1988,12/30/2019,Adidas Shoes,Fashion,3,38811,116433,28010.79,West
1989,6/28/2020,Samsung Galaxy S23,Electronics,2,66595,133190,39071.56,West
1990,10/13/2019,Puma T-shirt,Fashion,5,3939,19695,5437.21,West
1991,10/25/2020,Puma T-shirt,Fashion,4,34086,136344,40773.3,West
1992,8/8/2020,Nike Shoes,Fashion,4,12800,51200,18522.09,West
1993,5/10/2019,iPad,Electronics,4,9532,38128,5890.04,North
1994,6/18/2020,Adidas Shoes,Fashion,5,72802,364010,91060.42,South
1995,5/19/2020,Samsung Galaxy S23,Electronics,5,26214,131070,51419.57,West
1996,6/24/2019,HP Laptop,Electronics,3,45880,137640,50803.87,East
1997,11/30/2019,Samsung Galaxy S23,Electronics,4,45528,182112,63878.81,West
1998,9/23/2020,Adidas Shoes,Fashion,2,63542,127084,43510.55,East
1999,8/23/2019,Canon Camera,Electronics,5,51857,259285,69802.23,South
2000,2/16/2019,Sony Headphones,Accessories,1,62528,62528,20930.8,North
2001,5/17/2020,Apple Watch,Accessories,3,16201,48603,14442.25,South
2002,8/20/2019,Sony Headphones,Accessories,2,42744,85488,29265.99,South
2003,6/21/2020,Puma T-shirt,Fashion,2,1745,3490,647.49,North
2004,11/5/2019,Dell Laptop,Electronics,5,44125,220625,47862.5,East
2005,8/12/2019,Nike Shoes,Fashion,5,79620,398100,108559.63,West
2006,4/12/2020,HP Laptop,Electronics,4,63587,254348,100267.37,East
2007,8/20/2019,Samsung Galaxy S23,Electronics,1,48848,48848,10213.93,South
2008,3/29/2019,Puma T-shirt,Fashion,2,27497,54994,12557.19,West
2009,7/27/2019,Boat Earbuds,Accessories,5,53531,267655,96667.4,North
2010,6/28/2020,Apple Watch,Accessories,3,58945,176835,43311.81,West
2011,8/28/2019,HP Laptop,Electronics,5,14231,71155,22875.55,East
2012,8/4/2019,Apple Watch,Accessories,5,26825,134125,43540.72,West
2013,2/14/2019,Apple Watch,Accessories,2,34115,68230,16199.56,North
2014,11/28/2019,Boat Earbuds,Accessories,1,75560,75560,23743.9,West
2015,5/17/2020,Adidas Shoes,Fashion,2,43872,87744,34178.91,North
2016,2/22/2020,Sony Headphones,Accessories,5,32412,162060,41588.66,West
2017,5/31/2020,Canon Camera,Electronics,2,2419,4838,1782.6,East
2018,2/6/2019,Nike Shoes,Fashion,2,14956,29912,7084.56,North
2019,3/29/2019,Boat Earbuds,Accessories,5,22186,110930,40373.87,West
2020,8/28/2020,iPad,Electronics,5,30726,153630,38101.86,East
2021,5/22/2020,Adidas Shoes,Fashion,2,70875,141750,28919.85,South
2022,6/6/2019,Adidas Shoes,Fashion,5,25078,125390,35985.56,East
2023,11/17/2020,Samsung Galaxy S23,Electronics,3,66546,199638,73168.58,South
2024,8/27/2019,Sony Headphones,Accessories,3,70702,212106,76685.55,South
2025,4/7/2019,iPhone 14,Electronics,5,54109,270545,44750.74,South
2026,9/11/2020,Puma T-shirt,Fashion,2,41835,83670,18305.51,North
2027,8/29/2020,HP Laptop,Electronics,4,12241,48964,9403.72,West
2028,11/3/2020,Puma T-shirt,Fashion,4,21682,86728,27707.85,East
2029,9/29/2020,Sony Headphones,Accessories,4,8620,34480,12428.95,East
2030,3/19/2019,HP Laptop,Electronics,4,10149,40596,10080.8,South
2031,7/15/2020,iPad,Electronics,4,74780,299120,108599.53,South
2032,12/29/2020,Apple Watch,Accessories,2,12891,25782,4958.59,North
2033,4/5/2019,Puma T-shirt,Fashion,1,43423,43423,11647.45,East
2034,3/28/2019,Sony Headphones,Accessories,1,42755,42755,11733.31,South
2035,5/5/2020,Boat Earbuds,Accessories,1,86282,86282,26814.29,West
2036,11/2/2019,HP Laptop,Electronics,2,6521,13042,3040.08,South
2037,6/29/2020,HP Laptop,Electronics,5,9211,46055,13940.08,West
2038,1/22/2019,HP Laptop,Electronics,4,55596,222384,40942.17,East
2039,5/13/2019,iPad,Electronics,5,59306,296530,102664.57,East
2040,12/9/2019,Puma T-shirt,Fashion,2,13780,27560,9132.39,West
2041,3/23/2020,Samsung Galaxy S23,Electronics,5,38557,192785,50028.61,South
2042,7/20/2019,Nike Shoes,Fashion,4,73730,294920,79665.13,East
2043,4/23/2019,Nike Shoes,Fashion,5,81804,409020,84343.92,North
2044,11/17/2019,Canon Camera,Electronics,3,88906,266718,98922.67,South
2045,9/9/2019,HP Laptop,Electronics,1,6108,6108,1383.7,South
2046,8/5/2019,Apple Watch,Accessories,4,76448,305792,64608.3,West
2047,8/12/2020,Nike Shoes,Fashion,3,28915,86745,26597.76,East
2048,11/21/2020,Puma T-shirt,Fashion,2,40808,81616,20655.08,West
2049,9/12/2020,HP Laptop,Electronics,4,62723,250892,94298.47,North
2050,8/13/2020,iPad,Electronics,5,32423,162115,27075.47,West
2051,1/17/2019,iPhone 14,Electronics,1,23746,23746,5758.2,West
2052,3/10/2019,iPhone 14,Electronics,1,57351,57351,20623.45,East
2053,1/20/2020,iPhone 14,Electronics,1,22572,22572,5307.55,North
2054,4/27/2020,Adidas Shoes,Fashion,3,5460,16380,4100.58,East
2055,8/18/2020,Nike Shoes,Fashion,3,18383,55149,15372.89,East
2056,11/8/2020,Nike Shoes,Fashion,3,556,1668,455.52,South
2057,6/14/2020,Apple Watch,Accessories,5,66983,334915,74501.02,North
2058,9/3/2019,HP Laptop,Electronics,2,64736,129472,39107.93,North
2059,9/21/2019,Boat Earbuds,Accessories,5,70653,353265,54345.9,North
2060,1/26/2019,Boat Earbuds,Accessories,2,49823,99646,23322.19,North
2061,5/18/2019,Puma T-shirt,Fashion,4,1549,6196,1677.98,West
2062,6/17/2019,Apple Watch,Accessories,3,58597,175791,33410.63,East
2063,7/27/2020,iPhone 14,Electronics,5,57683,288415,98900.7,South
2064,12/4/2020,Apple Watch,Accessories,3,58650,175950,28845.7,East
2065,3/22/2020,Puma T-shirt,Fashion,2,33887,67774,26592.88,South
2066,1/6/2020,iPhone 14,Electronics,3,2960,8880,2613.23,West
2067,12/19/2020,iPad,Electronics,2,32675,65350,17591.26,East
2068,8/30/2020,iPhone 14,Electronics,1,63616,63616,20071.33,North
2069,1/24/2020,Samsung Galaxy S23,Electronics,3,65314,195942,62243.25,North
2070,6/16/2020,Boat Earbuds,Accessories,5,943,4715,1619.74,West
2071,9/14/2020,Puma T-shirt,Fashion,2,3965,7930,1779.96,North
2072,5/30/2019,Canon Camera,Electronics,4,89644,358576,135698.68,West
2073,10/24/2020,Samsung Galaxy S23,Electronics,4,48978,195912,62480.57,South
2074,9/24/2020,Samsung Galaxy S23,Electronics,1,53300,53300,15552.92,North
2075,9/15/2020,Puma T-shirt,Fashion,2,5712,11424,2276.9,North
2076,9/11/2020,Adidas Shoes,Fashion,4,15790,63160,10456.7,East
2077,11/9/2020,Samsung Galaxy S23,Electronics,5,63697,318485,93307.06,North
2078,3/18/2020,iPhone 14,Electronics,5,3838,19190,5681.27,South
2079,11/30/2020,iPad,Electronics,4,77316,309264,82332.22,East
2080,6/3/2019,HP Laptop,Electronics,2,2959,5918,1550.19,East
2081,3/1/2019,Samsung Galaxy S23,Electronics,5,83470,417350,102526.8,South
2082,6/16/2020,Nike Shoes,Fashion,2,5176,10352,4059.64,West
2083,8/17/2019,Boat Earbuds,Accessories,3,41435,124305,38685.84,North
2084,8/24/2019,Samsung Galaxy S23,Electronics,2,89562,179124,47312.48,South
2085,9/28/2020,Nike Shoes,Fashion,4,53076,212304,50907.63,South
2086,6/11/2019,Sony Headphones,Accessories,1,22820,22820,7758.4,North
2087,9/30/2019,Boat Earbuds,Accessories,2,21254,42508,13458.96,West
2088,4/17/2019,Dell Laptop,Electronics,5,87581,437905,81674.92,West
2089,1/24/2019,iPhone 14,Electronics,5,54568,272840,90999.29,West
2090,2/25/2020,Adidas Shoes,Fashion,1,84696,84696,21145.21,South
2091,8/7/2020,Dell Laptop,Electronics,5,12707,63535,24654.76,East
2092,11/14/2019,Canon Camera,Electronics,2,34219,68438,15362.67,West
